,product_id,category_id
17284,4785,49
17285,4785,43
17286,4786,32
17287,4786,50
17288,4786,65
17292,4787,32
17293,4787,14
17294,4787,4
17295,4788,32
17296,4788,4
17297,4788,62
17298,4789,32
17299,4789,31
17300,4789,4
17301,4790,34
17302,4790,32
17303,4790,68
17304,4791,5
17305,4791,20
17306,4791,51
17307,4792,5
17308,4792,19
17309,4792,3
17310,4793,52
17311,4793,38
17312,4793,20
17313,4794,17
17314,4794,33
17315,4794,38
17316,4795,39
17317,4795,62
17318,4795,4
17319,4796,26
17320,4796,39
17321,4796,64
17322,4797,33
17323,4797,20
17324,4797,14
17325,4798,26
17326,4798,56
17327,4798,14
17328,4799,17
17329,4799,33
17330,4799,18
17331,4800,51
17332,4800,2
17333,4800,3
17335,4800,17
17336,4800,45
17337,4801,2
17338,4801,49
17339,4801,17
17340,4802,31
17341,4802,51
17342,4802,69
17343,4803,19
17344,4803,1
17345,4803,17
17346,4804,49
17347,4804,50
17348,4804,62
17349,4805,46
17350,4805,30
17351,4805,68
17352,4806,11
17353,4806,13
17354,4806,4
17355,4807,11
17356,4807,20
17357,4807,21
17358,4808,31
17359,4808,23
17360,4808,30
17361,4809,49
17362,4809,18
17363,4809,23
17364,4810,20
17365,4810,4
17366,4810,11
17367,4811,21
17368,4811,13
17369,4811,32
17370,4812,11
17371,4812,7
17372,4812,53
17373,4813,38
17374,4813,20
17375,4813,4
17378,4813,39
17379,4814,14
17380,4814,13
17381,4814,4
17384,4814,32
17385,4815,4
17386,4815,20
17387,4815,21
17389,4815,40
17391,4816,52
17392,4816,32
17393,4816,14
17395,4816,20
17397,4817,11
17398,4817,59
17399,4817,57
17400,4818,20
17401,4818,5
17402,4818,11
17403,4819,26
17404,4819,41
17405,4819,13
17406,4820,26
17407,4820,39
17408,4820,29
17409,4821,20
17410,4821,33
17411,4821,14
17412,4822,39
17413,4822,66
17414,4822,62
17415,4823,20
17416,4823,11
17417,4823,19
17418,4824,41
17419,4824,60
17420,4824,14
17423,4824,28
17424,4825,39
17425,4825,32
17426,4825,38
17427,4826,39
17428,4826,34
17429,4826,66
17432,4826,57
17433,4827,39
17434,4827,32
17435,4827,4
17436,4828,39
17437,4828,36
17438,4828,21
17439,4829,39
17440,4829,32
17441,4829,57
17445,4830,39
17446,4830,32
17447,4830,62
17448,4831,39
17449,4831,23
17450,4831,32
17451,4832,32
17452,4832,39
17453,4832,4
17457,4833,39
17458,4833,32
17459,4833,73
17460,4834,5
17461,4834,70
17462,4834,45
17463,4835,11
17464,4835,32
17465,4835,39
17466,4836,21
17467,4836,4
17468,4836,51
17469,4837,5
17470,4837,70
17471,4837,56
17472,4838,5
17473,4838,20
17474,4838,19
17475,4839,5
17476,4839,29
17477,4839,20
17478,4840,18
17479,4840,20
17480,4840,5
17481,4841,13
17482,4841,70
17483,4841,12
17484,4842,32
17485,4842,17
17486,4842,23
17487,4843,16
17488,4843,52
17489,4843,38
17490,4844,16
17491,4844,10
17492,4844,45
17493,4845,5
17494,4845,20
17495,4845,19
17496,4846,56
17497,4846,36
17498,4846,5
17499,4847,69
17500,4847,8
17501,4847,51
17503,4847,2
17505,4848,17
17506,4848,19
17507,4848,39
17508,4849,5
17509,4849,4
17510,4849,20
17511,4850,43
17512,4850,18
17513,4850,59
17514,4851,5
17515,4851,49
17516,4851,20
17517,4852,33
17518,4852,42
17519,4852,41
17520,4853,8
17521,4853,5
17522,4853,2
17529,4854,48
17530,4854,59
17531,4854,58
17532,4855,8
17533,4855,35
17534,4855,32
17536,4855,2
17538,4856,5
17539,4856,49
17540,4856,56
17541,4857,13
17542,4857,19
17543,4857,11
17545,4857,14
17547,4858,8
17548,4858,51
17549,4858,49
17550,4859,15
17551,4859,14
17552,4859,54
17554,4859,4
17556,4860,33
17557,4860,42
17558,4860,3
17559,4861,5
17560,4861,19
17561,4861,51
17563,4861,1
17565,4862,32
17566,4862,14
17567,4862,48
17571,4863,31
17572,4863,47
17573,4863,8
17574,4864,20
17575,4864,4
17576,4864,19
17577,4865,24
17578,4865,7
17579,4865,51
17580,4866,8
17581,4866,35
17582,4866,74
17586,4867,35
17587,4867,8
17588,4867,9
17592,4868,35
17593,4868,40
17594,4868,45
17598,4869,5
17599,4869,49
17600,4869,61
17601,4870,5
17602,4870,8
17603,4870,51
17604,4871,5
17605,4871,19
17606,4871,3
17607,4872,17
17608,4872,19
17609,4872,3
17610,4873,5
17611,4873,20
17612,4873,51
17613,4874,5
17614,4874,20
17615,4874,19
17616,4875,32
17617,4875,5
17618,4875,7
17619,4876,28
17620,4876,39
17621,4876,7
17622,4877,5
17623,4877,54
17624,4877,70
17625,4878,51
17626,4878,4
17627,4878,49
17628,4879,9
17629,4879,3
17630,4879,8
17631,4880,17
17632,4880,20
17633,4880,33
17634,4881,33
17635,4881,7
17636,4881,53
17637,4882,33
17638,4882,41
17639,4882,18
17640,4883,16
17641,4883,33
17642,4883,14
17643,4884,68
17644,4884,4
17645,4884,48
17646,4885,16
17647,4885,54
17648,4885,66
17649,4886,16
17650,4886,66
17651,4886,34
17652,4887,28
17653,4887,39
17654,4887,7
17655,4888,51
17656,4888,49
17657,4888,38
17658,4889,50
17659,4889,65
17660,4889,66
17661,4890,8
17662,4890,74
17663,4890,9
17664,4891,2
17665,4891,73
17666,4891,31
17667,4892,8
17668,4892,45
17669,4892,2
17672,4892,35
17673,4893,20
17674,4893,34
17675,4893,18
17676,4894,32
17677,4894,8
17678,4894,74
17679,4895,32
17680,4895,8
17681,4895,47
17682,4896,39
17683,4896,21
17684,4896,36
17685,4897,33
17686,4897,20
17687,4897,18
17688,4898,33
17689,4898,40
17690,4898,26
17691,4899,43
17692,4899,54
17693,4899,45
17694,4900,4
17695,4900,8
17696,4900,40
17697,4901,39
17698,4901,2
17699,4901,38
17700,4902,11
17701,4902,49
17702,4902,2
17703,4903,19
17704,4903,49
17705,4903,17
17706,4904,8
17707,4904,7
17708,4904,2
17709,4905,13
17710,4905,53
17711,4905,57
17712,4906,28
17713,4906,39
17714,4906,7
17715,4907,4
17716,4907,20
17717,4907,9
17721,4908,24
17722,4908,7
17723,4908,25
17724,4909,32
17725,4909,17
17726,4909,8
17727,4910,46
17728,4910,33
17729,4910,2
17730,4911,32
17731,4911,8
17732,4911,2
17733,4912,35
17734,4912,45
17735,4912,59
17736,4913,20
17737,4913,31
17738,4913,22
17739,4914,13
17740,4914,53
17741,4914,45
17742,4915,31
17743,4915,68
17744,4915,8
17745,4916,70
17746,4916,54
17747,4916,59
17748,4917,17
17749,4917,19
17750,4917,5
17751,4918,47
17752,4918,11
17753,4918,31
17754,4919,1
17755,4919,52
17756,4919,2
17757,4920,32
17758,4920,4
17759,4920,20
17760,4921,19
17761,4921,62
17762,4921,21
17763,4922,4
17764,4922,1
17765,4922,11
17766,4923,2
17767,4923,48
17768,4923,1
17769,4924,64
17770,4924,1
17771,4924,62
17772,4925,21
17773,4925,19
17774,4925,39
17775,4926,48
17776,4926,5
17777,4926,47
17778,4927,31
17779,4927,47
17780,4927,53
17781,4928,4
17782,4928,23
17783,4928,40
17784,4929,7
17785,4929,9
17786,4929,32
17787,4930,5
17788,4930,7
17789,4930,45
17790,4931,70
17791,4931,36
17792,4931,62
17793,4932,2
17794,4932,68
17795,4932,46
17796,4933,46
17797,4933,2
17798,4933,27
17799,4934,62
17800,4934,26
17801,4934,57
17802,4935,46
17803,4935,8
17804,4935,49
17805,4936,20
17806,4936,47
17807,4936,4
17808,4937,62
17809,4937,57
17810,4937,36
17811,4938,74
17812,4938,62
17813,4938,35
17814,4939,62
17815,4939,2
17816,4939,36
17817,4940,62
17818,4940,28
17819,4940,11
17820,4941,18
17821,4941,33
17822,4941,53
17823,4942,62
17824,4942,2
17825,4942,39
17826,4943,71
17827,4943,19
17828,4943,37
17829,4944,71
17830,4944,19
17831,4944,62
17832,4945,11
17833,4945,47
17834,4945,21
17835,4946,32
17836,4946,52
17837,4946,7
17838,4947,54
17839,4947,16
17840,4947,52
17841,4948,16
17842,4948,14
17843,4948,54
17844,4949,1
17845,4949,3
17846,4949,62
17847,4950,11
17848,4950,20
17849,4950,42
17850,4951,48
17851,4951,17
17852,4951,1
17853,4952,13
17854,4952,14
17855,4952,19
17856,4953,34
17857,4953,51
17858,4953,38
17859,4954,34
17860,4954,20
17861,4954,4
17862,4955,45
17863,4955,39
17864,4955,9
17865,4956,49
17866,4956,29
17867,4956,26
17868,4957,18
17869,4957,39
17870,4957,32
17871,4958,45
17872,4958,43
17873,4958,18
17874,4959,21
17875,4959,20
17876,4959,4
17877,4960,11
17878,4960,4
17879,4960,13
17880,4961,51
17881,4961,45
17882,4961,8
17883,4962,62
17884,4962,19
17885,4962,10
17886,4963,53
17887,4963,52
17888,4963,19
17889,4964,7
17890,4964,2
17891,4964,44
17892,4965,7
17893,4965,2
17894,4965,25
17895,4966,41
17896,4966,7
17897,4966,25
17898,4967,41
17899,4967,54
17900,4967,5
17901,4968,39
17902,4968,57
17903,4968,7
17904,4969,16
17905,4969,33
17906,4969,25
17907,4970,56
17908,4970,26
17909,4970,5
17910,4971,49
17911,4971,43
17912,4971,18
17913,4972,13
17914,4972,54
17915,4972,50
17916,4973,27
17917,4973,62
17918,4973,2
17919,4974,2
17920,4974,37
17921,4974,32
17922,4975,69
17923,4975,2
17924,4975,23
17925,4976,68
17926,4976,44
17927,4976,38
17928,4977,26
17929,4977,56
17930,4977,14
17931,4978,49
17932,4978,18
17933,4978,23
17934,4979,39
17935,4979,32
17936,4979,4
17937,4980,49
17938,4980,18
17939,4980,23
17940,4981,48
17941,4981,17
17942,4981,28
17943,4982,48
17944,4982,17
17945,4982,59
17946,4983,1
17947,4983,59
17948,4983,19
17949,4984,20
17950,4984,5
17951,4984,11
17952,4985,2
17953,4985,27
17954,4985,32
17955,4986,32
17956,4986,39
17957,4986,23
17958,4987,20
17959,4987,19
17960,4987,39
17961,4988,19
17962,4988,5
17963,4988,60
17964,4989,67
17965,4989,11
17966,4989,17
17967,4990,43
17968,4990,23
17969,4990,31
17970,4991,51
17971,4991,17
17972,4991,3
17973,4992,17
17974,4992,19
17975,4992,18
17976,4993,4
17977,4993,40
17978,4993,51
17979,4994,18
17980,4994,67
17981,4994,27
17982,4995,39
17983,4995,45
17984,4995,57
17985,4996,39
17986,4996,26
17987,4996,62
17988,4997,41
17989,4997,26
17990,4997,29
17991,4998,20
17992,4998,4
17993,4998,21
17994,4999,39
17995,4999,43
17996,4999,19
17997,5000,50
17998,5000,52
17999,5000,32
18000,5001,18
18001,5001,27
18002,5001,67
18003,5002,32
18004,5002,31
18005,5002,39
18006,5003,28
18007,5003,48
18008,5003,8
18009,5004,32
18010,5004,4
18011,5004,14
18012,5005,50
18013,5005,52
18014,5005,32
18015,5006,17
18016,5006,18
18017,5006,6
18018,5007,17
18019,5007,18
18020,5007,6
18021,5008,17
18022,5008,18
18023,5008,6
18024,5009,17
18025,5009,18
18026,5009,6
18027,5010,17
18028,5010,18
18029,5010,6
18030,5011,16
18031,5011,34
18032,5011,38
18033,5012,18
18034,5012,33
18035,5012,14
18036,5013,34
18037,5013,19
18038,5013,32
18039,5014,20
18040,5014,11
18041,5014,39
18042,5015,2
18043,5015,47
18044,5015,48
18045,5016,19
18046,5016,62
18047,5016,39
18048,5017,11
18049,5017,40
18050,5017,32
18051,5018,49
18052,5018,18
18053,5018,23
18054,5019,49
18055,5019,18
18056,5019,23
18057,5020,5
18058,5020,31
18059,5020,34
18060,5021,11
18061,5021,49
18062,5021,30
18063,5022,16
18064,5022,33
18065,5022,15
18066,5023,16
18067,5023,33
18068,5023,25
18069,5024,2
18070,5024,43
18071,5024,45
18072,5025,19
18073,5025,21
18074,5025,4
18075,5026,13
18076,5026,59
18077,5026,43
18078,5027,32
18079,5027,20
18080,5027,19
18081,5028,12
18082,5028,39
18083,5028,10
18084,5029,13
18085,5029,14
18086,5029,43
18087,5030,66
18088,5030,25
18089,5030,7
18090,5031,33
18091,5031,14
18092,5031,3
18093,5032,14
18094,5032,15
18095,5032,33
18096,5033,5
18097,5033,49
18098,5033,11
18099,5034,20
18100,5034,19
18101,5034,34
18102,5035,50
18103,5035,52
18104,5035,32
18105,5036,5
18106,5036,69
18107,5036,7
18108,5037,42
18109,5037,33
18110,5037,41
18111,5038,41
18112,5038,42
18113,5038,26
18114,5039,20
18115,5039,4
18116,5039,30
18117,5040,39
18118,5040,4
18119,5040,57
18120,5041,24
18121,5041,7
18122,5041,26
18123,5042,2
18124,5042,47
18125,5042,17
18126,5043,5
18127,5043,20
18128,5043,32
18129,5044,5
18130,5044,51
18131,5044,20
18132,5045,5
18133,5045,7
18134,5045,28
18135,5046,5
18136,5046,17
18137,5046,56
18138,5047,41
18139,5047,60
18140,5047,16
18144,5048,20
18145,5048,19
18146,5048,39
18147,5049,43
18148,5049,32
18149,5049,17
18150,5050,12
18151,5050,19
18152,5050,39
18153,5051,1
18154,5051,9
18155,5051,32
18156,5052,4
18157,5052,1
18158,5052,20
18159,5053,52
18160,5053,6
18161,5053,20
18162,5054,52
18163,5054,39
18164,5054,18
18165,5055,54
18166,5055,44
18167,5055,16
18168,5056,16
18169,5056,54
18170,5056,38
18171,5057,16
18172,5057,39
18173,5057,36
18174,5058,62
18175,5058,40
18176,5058,64
18177,5059,53
18178,5059,7
18179,5059,2
18180,5060,7
18181,5060,41
18182,5060,33
18183,5061,7
18184,5061,41
18185,5061,62
18186,5062,7
18187,5062,41
18188,5062,25
18189,5063,7
18190,5063,41
18191,5063,62
18192,5064,7
18193,5064,41
18194,5064,25
18195,5065,62
18196,5065,7
18197,5065,41
18198,5066,41
18199,5066,25
18200,5066,7
18201,5067,67
18202,5067,2
18203,5067,62
18204,5068,2
18205,5068,7
18206,5068,62
18207,5069,67
18208,5069,2
18209,5069,62
18210,5070,2
18211,5070,7
18212,5070,62
18213,5071,67
18214,5071,2
18215,5071,47
18216,5072,2
18217,5072,7
18218,5072,62
18219,5073,64
18220,5073,5
18221,5073,59
18222,5074,59
18223,5074,3
18224,5074,1
18225,5075,62
18226,5075,19
18227,5075,2
18228,5076,32
18229,5076,4
18230,5076,8
18231,5077,43
18232,5077,23
18233,5077,31
18234,5078,14
18235,5078,15
18236,5078,30
18237,5079,16
18238,5079,33
18239,5079,25
18240,5080,5
18241,5080,17
18242,5080,4
18243,5081,38
18244,5081,51
18245,5081,39
18246,5082,20
18247,5082,14
18248,5082,30
18249,5083,5
18250,5083,51
18251,5083,20
18252,5084,5
18253,5084,51
18254,5084,69
18255,5085,5
18256,5085,20
18257,5085,31
18258,5086,17
18259,5086,33
18260,5086,19
18261,5087,31
18262,5087,68
18263,5087,8
18264,5088,20
18265,5088,4
18266,5088,5
18267,5089,39
18268,5089,52
18269,5089,4
18270,5090,5
18271,5090,20
18272,5090,31
18273,5091,5
18274,5091,70
18275,5091,20
18276,5092,32
18277,5092,31
18278,5092,39
18279,5093,4
18280,5093,40
18281,5093,8
18282,5094,32
18283,5094,2
18284,5094,17
18285,5095,9
18286,5095,1
18287,5095,3
18288,5096,2
18289,5096,8
18290,5096,32
18291,5097,17
18292,5097,33
18293,5097,19
18294,5098,56
18295,5098,26
18296,5098,29
18297,5099,6
18298,5099,52
18299,5099,54
18303,5100,14
18304,5100,13
18305,5100,33
18306,5101,52
18307,5101,2
18308,5101,42
18309,5102,18
18310,5102,49
18311,5102,45
18312,5103,4
18313,5103,6
18314,5103,1
18315,5104,34
18316,5104,20
18317,5104,39
18318,5105,13
18319,5105,14
18320,5105,43
18321,5106,13
18322,5106,59
18323,5106,43
18324,5107,34
18325,5107,11
18326,5107,49
18327,5108,11
18328,5108,64
18329,5108,51
18330,5109,17
18331,5109,19
18332,5109,20
18333,5110,11
18334,5110,75
18335,5110,53
18336,5111,62
18337,5111,73
18338,5111,28
18339,5112,6
18340,5112,18
18341,5112,20
18342,5113,5
18343,5113,11
18344,5113,49
18345,5114,52
18346,5114,61
18347,5114,20
18350,5114,19
18352,5114,6
18354,5115,6
18355,5115,18
18356,5115,20
18357,5116,1
18358,5116,3
18359,5116,62
18363,5117,56
18364,5117,38
18365,5117,26
18366,5118,69
18367,5118,49
18368,5118,54
18369,5119,52
18370,5119,19
18371,5119,1
18378,5120,1
18379,5120,32
18380,5120,52
18387,5121,52
18388,5121,2
18389,5121,39
18390,5122,2
18391,5122,7
18392,5122,46
18393,5123,19
18394,5123,36
18395,5123,2
18396,5124,20
18397,5124,4
18398,5124,39
18399,5125,11
18400,5125,36
18401,5125,2
18402,5126,32
18403,5126,20
18404,5126,51
18405,5127,32
18406,5127,8
18407,5127,27
18408,5128,71
18409,5128,19
18410,5128,37
18411,5129,71
18412,5129,19
18413,5129,62
18414,5130,9
18415,5130,8
18416,5130,3
18417,5131,5
18418,5131,70
18419,5131,41
18420,5132,17
18421,5132,19
18422,5132,5
18423,5133,5
18424,5133,20
18425,5133,52
18426,5134,5
18427,5134,53
18428,5134,19
18429,5135,51
18430,5135,4
18431,5135,45
18432,5136,56
18433,5136,26
18434,5136,49
18435,5137,17
18436,5137,49
18437,5137,8
18438,5138,5
18439,5138,20
18440,5138,4
18441,5139,56
18442,5139,26
18443,5139,49
18444,5140,56
18445,5140,8
18446,5140,30
18447,5141,13
18448,5141,39
18449,5141,12
18450,5142,43
18451,5142,45
18452,5142,49
18453,5143,43
18454,5143,2
18455,5143,45
18456,5144,43
18457,5144,45
18458,5144,68
18459,5145,16
18460,5145,66
18461,5145,10
18462,5146,16
18463,5146,7
18464,5146,52
18465,5147,33
18466,5147,42
18467,5147,41
18468,5148,15
18469,5148,30
18470,5148,38
18471,5149,28
18472,5149,39
18473,5149,7
18474,5150,51
18475,5150,43
18476,5150,5
18477,5151,15
18478,5151,40
18479,5151,30
18480,5152,4
18481,5152,11
18482,5152,9
18483,5153,20
18484,5153,4
18485,5153,8
18489,5154,2
18490,5154,52
18491,5154,7
18492,5155,35
18493,5155,2
18494,5155,46
18495,5156,23
18496,5156,49
18497,5156,32
18498,5157,24
18499,5157,26
18500,5157,7
18501,5158,23
18502,5158,51
18503,5158,32
18504,5159,33
18505,5159,20
18506,5159,42
18507,5160,32
18508,5160,8
18509,5160,7
18510,5161,30
18511,5161,38
18512,5161,45
18513,5162,16
18514,5162,54
18515,5162,14
18516,5163,16
18517,5163,5
18518,5163,69
18519,5164,39
18520,5164,51
18521,5164,4
18522,5165,8
18523,5165,44
18524,5165,62
18525,5166,52
18526,5166,19
18527,5166,1
18528,5167,8
18529,5167,74
18530,5167,40
18531,5168,2
18532,5168,35
18533,5168,45
18534,5169,8
18535,5169,35
18536,5169,46
18537,5170,8
18538,5170,52
18539,5170,21
18540,5171,27
18541,5171,53
18542,5171,46
18543,5172,73
18544,5172,39
18545,5172,28
18546,5173,16
18547,5173,66
18548,5173,25
18549,5174,16
18550,5174,54
18551,5174,41
18552,5175,27
18553,5175,28
18554,5175,37
18555,5176,32
18556,5176,2
18557,5176,17
18558,5177,49
18559,5177,31
18560,5177,51
18561,5178,5
18562,5178,41
18563,5178,3
18564,5179,32
18565,5179,17
18566,5179,8
18567,5180,36
18568,5180,9
18569,5180,7
18570,5181,5
18571,5181,19
18572,5181,20
18573,5182,14
18574,5182,20
18575,5182,11
18576,5183,39
18577,5183,20
18578,5183,7
18579,5184,20
18580,5184,27
18581,5184,32
18582,5185,33
18583,5185,7
18584,5185,56
18585,5186,4
18586,5186,9
18587,5186,40
18588,5187,37
18589,5187,38
18590,5187,28
18591,5188,8
18592,5188,2
18593,5188,61
18594,5189,43
18595,5189,45
18596,5189,69
18597,5190,51
18598,5190,47
18599,5190,38
18600,5191,32
18601,5191,62
18602,5191,47
18603,5192,32
18604,5192,18
18605,5192,27
18606,5193,2
18607,5193,51
18608,5193,69
18609,5194,32
18610,5194,8
18611,5194,2
18612,5195,51
18613,5195,31
18614,5195,70
18615,5196,13
18616,5196,11
18617,5196,21
18618,5197,20
18619,5197,52
18620,5197,30
18621,5198,5
18622,5198,56
18623,5198,24
18624,5199,5
18625,5199,21
18626,5199,38
18627,5200,3
18628,5200,5
18629,5200,2
18630,5201,2
18631,5201,49
18632,5201,23
18633,5202,2
18634,5202,1
18635,5202,52
18636,5203,4
18637,5203,52
18638,5203,53
18639,5204,30
18640,5204,4
18641,5204,8
18642,5205,52
18643,5205,46
18644,5205,2
18645,5206,8
18646,5206,46
18647,5206,27
18648,5207,71
18649,5207,19
18650,5207,37
18651,5208,71
18652,5208,19
18653,5208,37
18654,5209,49
18655,5209,18
18656,5209,23
18657,5210,32
18658,5210,17
18659,5210,23
18660,5211,13
18661,5211,14
18662,5211,19
18663,5212,32
18664,5212,39
18665,5212,4
18666,5213,32
18667,5213,39
18668,5213,23
18669,5214,15
18670,5214,30
18671,5214,4
18672,5215,14
18673,5215,41
18674,5215,54
18675,5216,32
18676,5216,39
18677,5216,4
18678,5217,33
18679,5217,20
18680,5217,32
18681,5218,5
18682,5218,7
18683,5218,56
18684,5219,60
18685,5219,32
18686,5219,7
18687,5220,16
18688,5220,41
18689,5220,25
18690,5221,5
18691,5221,31
18692,5221,20
18693,5222,5
18694,5222,51
18695,5222,70
18696,5223,14
18697,5223,13
18698,5223,41
18699,5224,59
18700,5224,11
18701,5224,42
18702,5225,20
18703,5225,19
18704,5225,18
18705,5226,20
18706,5226,52
18707,5226,9
18708,5227,17
18709,5227,39
18710,5227,23
18711,5228,38
18712,5228,54
18713,5228,15
18714,5229,24
18715,5229,49
18716,5229,54
18717,5230,33
18718,5230,14
18719,5230,15
18720,5231,4
18721,5231,39
18722,5231,52
18723,5232,15
18724,5232,30
18725,5232,4
18726,5233,39
18727,5233,26
18728,5233,20
18729,5234,33
18730,5234,20
18731,5234,5
18732,5235,42
18733,5235,33
18734,5235,3
18735,5236,16
18736,5236,54
18737,5236,33
18738,5237,5
18739,5237,18
18740,5237,7
18741,5238,13
18742,5238,41
18743,5238,60
18744,5239,4
18745,5239,7
18746,5239,32
18747,5240,39
18748,5240,52
18749,5240,23
18750,5241,1
18751,5241,2
18752,5241,57
18753,5242,54
18754,5242,16
18755,5242,6
18756,5243,8
18757,5243,49
18758,5243,1
18759,5244,29
18760,5244,16
18761,5244,14
18762,5245,39
18763,5245,19
18764,5245,32
18765,5246,41
18766,5246,51
18767,5246,54
18768,5247,40
18769,5247,3
18770,5247,30
18771,5248,71
18772,5248,19
18773,5248,37
18774,5249,71
18775,5249,19
18776,5249,62
18777,5250,4
18778,5250,40
18779,5250,26
18780,5251,49
18781,5251,62
18782,5251,40
18783,5252,4
18784,5252,51
18785,5252,40
18786,5253,4
18787,5253,40
18788,5253,51
18789,5254,51
18790,5254,69
18791,5254,11
18792,5255,5
18793,5255,7
18794,5255,49
18795,5256,56
18796,5256,5
18797,5256,24
18798,5257,24
18799,5257,7
18800,5257,26
18801,5258,20
18802,5258,38
18803,5258,57
18804,5259,32
18805,5259,17
18806,5259,16
18807,5260,15
18808,5260,4
18809,5260,14
18810,5261,15
18811,5261,30
18812,5261,14
18813,5262,40
18814,5262,12
18815,5262,45
18816,5263,16
18817,5263,25
18818,5263,38
18819,5264,5
18820,5264,20
18821,5264,52
18822,5265,39
18823,5265,32
18824,5265,31
18825,5266,39
18826,5266,4
18827,5266,32
18828,5267,31
18829,5267,32
18830,5267,52
18831,5268,5
18832,5268,20
18833,5268,11
18834,5269,5
18835,5269,20
18836,5269,18
18837,5270,17
18838,5270,18
18839,5270,33
18840,5271,5
18841,5271,51
18842,5271,20
18843,5272,5
18844,5272,20
18845,5272,41
18846,5273,9
18847,5273,3
18848,5273,20
18849,5274,2
18850,5274,7
18851,5274,47
18852,5275,52
18853,5275,37
18854,5275,25
18855,5276,52
18856,5276,37
18857,5276,25
18858,5277,32
18859,5277,2
18860,5277,39
18861,5278,32
18862,5278,68
18863,5278,8
18864,5279,10
18865,5279,57
18866,5279,58
18867,5280,28
18868,5280,37
18869,5280,25
18870,5281,9
18871,5281,3
18872,5281,1
18873,5282,12
18874,5282,26
18875,5282,49
18876,5283,19
18877,5283,52
18878,5283,32
18879,5284,53
18880,5284,7
18881,5284,45
18882,5285,47
18883,5285,2
18884,5285,11
18885,5286,16
18886,5286,25
18887,5286,66
18888,5287,35
18889,5287,46
18890,5287,2
18891,5288,28
18892,5288,61
18893,5288,37
18894,5289,39
18895,5289,52
18896,5289,32
18897,5290,32
18898,5290,2
18899,5290,8
18900,5291,16
18901,5291,25
18902,5291,66
18903,5292,16
18904,5292,25
18905,5292,66
18906,5293,16
18907,5293,45
18908,5293,25
18909,5294,20
18910,5294,4
18911,5294,11
18912,5295,4
18913,5295,52
18914,5295,50
18915,5296,41
18916,5296,56
18917,5296,16
18918,5297,5
18919,5297,18
18920,5297,49
18921,5298,17
18922,5298,19
18923,5298,33
18924,5299,16
18925,5299,54
18926,5299,41
18927,5300,17
18928,5300,49
18929,5300,2
18930,5301,17
18931,5301,18
18932,5301,33
18933,5302,5
18934,5302,17
18935,5302,51
18936,5303,17
18937,5303,31
18938,5303,23
18939,5304,5
18940,5304,20
18941,5304,33
18942,5305,5
18943,5305,19
18944,5305,11
18945,5306,45
18946,5306,5
18947,5306,4
18948,5307,5
18949,5307,20
18950,5307,18
18951,5308,5
18952,5308,51
18953,5308,17
18954,5309,3
18955,5309,1
18956,5309,8
18957,5310,11
18958,5310,49
18959,5310,2
18960,5311,20
18961,5311,38
18962,5311,4
18963,5312,5
18964,5312,31
18965,5312,20
18966,5313,56
18967,5313,10
18968,5313,16
18969,5314,32
18970,5314,4
18971,5314,39
18972,5315,2
18973,5315,5
18974,5315,28
18975,5316,16
18976,5316,25
18977,5316,78
18978,5317,39
18979,5317,38
18980,5317,36
18981,5318,17
18982,5318,33
18983,5318,18
18984,5319,30
18985,5319,1
18986,5319,2
18987,5320,5
18988,5320,49
18989,5320,19
18990,5321,70
18991,5321,54
18992,5321,5
18993,5322,4
18994,5322,53
18995,5322,30
18996,5323,3
18997,5323,1
18998,5323,64
19002,5324,31
19003,5324,13
19004,5324,54
19008,5325,23
19009,5325,31
19010,5325,68
19014,5326,68
19015,5326,41
19016,5326,8
19020,5327,27
19021,5327,48
19022,5327,52
19026,5328,8
19027,5328,32
19028,5328,39
19032,5329,32
19033,5329,1
19034,5329,2
19038,5330,32
19039,5330,39
19040,5330,36
19044,5331,33
19045,5331,42
19046,5331,53
19050,5332,24
19051,5332,18
19052,5332,49
19053,5333,56
19054,5333,16
19055,5333,10
19056,5334,52
19057,5334,1
19058,5334,48
19059,5335,1
19060,5335,52
19061,5335,5
19062,5336,24
19063,5336,7
19064,5336,51
19065,5337,16
19066,5337,45
19067,5337,34
19068,5338,4
19069,5338,51
19070,5338,40
19071,5339,39
19072,5339,32
19073,5339,66
19074,5340,32
19075,5340,2
19076,5340,39
19077,5341,30
19078,5341,2
19079,5341,53
19080,5342,6
19081,5342,8
19082,5342,51
19083,5343,20
19084,5343,51
19085,5343,9
19086,5344,15
19087,5344,40
19088,5344,14
19089,5345,60
19090,5345,52
19091,5345,17
19092,5346,60
19093,5346,53
19094,5346,2
19095,5347,32
19096,5347,9
19097,5347,50
19098,5348,32
19099,5348,23
19100,5348,8
19101,5349,9
19102,5349,40
19103,5349,4
19104,5350,10
19105,5350,70
19106,5350,38
19107,5351,20
19108,5351,32
19109,5351,5
19110,5352,2
19111,5352,8
19112,5352,52
19113,5353,38
19114,5353,52
19115,5353,68
19116,5354,31
19117,5354,17
19118,5354,4
19119,5355,23
19120,5355,38
19121,5355,42
19122,5356,28
19123,5356,37
19124,5356,27
19125,5357,49
19126,5357,7
19127,5357,23
19128,5358,11
19129,5358,13
19130,5358,21
19137,5359,7
19138,5359,2
19139,5359,45
19140,5360,31
19141,5360,32
19142,5360,47
19143,5361,16
19144,5361,39
19145,5361,7
19146,5362,62
19147,5362,27
